Date,Open,High,Low,Close,Volume,Adj Close
2008-06-18,181.120033,182.199991,177.349974,178.749966,202867000,23.986532
2008-06-17,178.100018,181.989986,177.410028,181.429987,224914200,24.346165
2008-06-16,171.300009,177.900026,169.070024,176.840015,262932600,23.730235
2008-06-13,171.640003,174.159994,165.309965,172.370033,336489300,23.130406
2008-06-12,181.489975,182.599974,171.19998,173.260014,327083400,23.249833
2008-06-11,184.340027,186.000011,179.589972,180.809999,240387700,24.262969
2008-06-10,180.509979,186.780016,179.020025,185.640003,285235300,24.911109
2008-06-09,184.789984,184.940001,175.749977,181.610031,472098200,24.370325
2008-06-06,187.999977,189.949968,185.549974,185.640003,241605700,24.911109
2008-06-05,186.340006,189.840006,185.699991,189.43001,188861400,25.419692
2008-06-04,184.019993,187.089983,183.229975,185.189966,181745900,24.850718
2008-06-03,186.860031,188.199968,182.339994,185.37001,187630100,24.874879
2008-06-02,188.600018,189.650015,184.530005,186.099974,169960000,24.972833
2008-05-30,187.449991,189.539986,187.37999,188.750034,152546100,25.328445
2008-05-29,186.760002,188.199968,185.5,186.690001,161796600,25.052009
2008-05-28,187.410017,187.950003,183.719973,187.009968,185994900,25.094945
2008-05-27,182.749977,186.430021,181.839983,186.430021,197476300,25.017122
2008-05-23,180.770025,181.989986,177.799997,181.170008,226729300,24.311278
2008-05-22,179.259991,181.330025,172.000011,177.05002,301683900,23.758416
2008-05-21,185.670031,187.950003,176.249989,178.189966,289414300,23.911385
2008-05-20,181.820036,186.160028,180.12001,185.899982,242462500,24.945996
2008-05-19,187.859974,188.689966,181.299997,183.599997,236455100,24.63736
2008-05-16,190.109985,190.299976,187.000034,187.620022,191442300,25.176809
2008-05-15,186.809977,189.899994,184.200024,189.73003,218302000,25.459951
2008-05-14,191.229984,192.240021,185.570002,186.259991,229205900,24.994305
2008-05-13,188.610031,191.450003,187.859974,189.959982,205809100,25.490809
2008-05-12,185.209993,188.87001,182.850006,188.159994,204640800,25.249268
2008-05-09,183.159973,184.250011,181.369999,183.44998,168268100,24.617229
2008-05-08,183.770014,186.500023,183.070024,185.059977,224771400,24.833275
2008-05-07,186.049986,188.199968,180.540007,182.590027,289283400,24.501831
2008-05-06,184.659994,187.12001,182.179964,186.659973,229717600,25.047979
2008-05-05,181.919985,185.310022,181.050032,184.729996,213639300,24.788995
2008-05-02,180.190012,181.919985,178.549974,180.939989,251520500,24.280412
2008-05-01,174.960026,180.000034,174.859997,180.000034,225894200,24.154279
2008-04-30,176.190001,180.000034,172.920019,173.950003,284881100,23.342423
2008-04-29,171.110031,175.660028,170.250011,175.049974,230869100,23.490029
2008-04-28,169.75,173.750011,169.130013,172.239964,196803600,23.112952
2008-04-25,170.699968,171.100018,166.420031,169.729986,248118500,22.776137
2008-04-24,165.340006,169.980019,159.190012,168.940035,424016600,22.670133
2008-04-23,164.049976,164.839994,161.080015,162.890003,376047700,21.858277
2008-04-22,167.400026,168.0,158.090027,160.199968,359893100,21.4973
2008-04-21,162.210014,168.500011,161.759991,168.160017,259788200,22.565462
2008-04-18,159.12001,162.260002,158.379967,161.039974,256691400,21.610021
2008-04-17,154.170031,155.999966,153.349985,154.489998,176066800,20.731077
2008-04-16,151.720028,154.100029,150.619976,153.69998,198943500,20.625064
2008-04-15,149.400015,149.719995,145.719984,148.379978,174509300,19.911171
2008-04-14,146.769981,149.250011,144.539984,147.780005,211271900,19.83066
2008-04-11,152.719984,153.299997,146.400026,147.140003,302519000,19.744778
2008-04-10,151.130001,155.420019,150.600029,154.549986,238940800,20.739127
2008-04-09,153.310011,153.890024,150.460026,151.440035,218349600,20.321801
2008-04-08,153.549976,156.450003,152.320002,152.840027,253573600,20.509667
2008-04-07,156.130035,159.690023,155.109985,155.890003,289581600,20.918944
2008-04-04,152.190012,154.710016,150.749966,153.079992,213604300,20.541868
2008-04-03,147.059988,153.629978,147.0,151.609985,262892000,20.344607
2008-04-02,148.780027,151.200003,145.849974,147.489998,261242100,19.791744
2008-04-01,146.299997,149.659994,143.609976,149.530005,258141800,20.065493
2008-03-31,143.269981,145.70997,142.520004,143.5,192016300,19.256324
2008-03-28,141.799974,144.650026,141.599997,143.010002,178652600,19.190571
2008-03-27,144.94998,145.309988,139.989986,140.249966,249957400,18.820201
2008-03-26,140.870033,145.739998,140.640015,145.060022,295521100,19.465665
2008-03-25,139.960026,143.100018,137.329992,140.979996,263097800,18.918164
2008-03-24,134.010036,140.850006,133.640015,139.530016,266730100,18.723591
2008-03-20,131.12001,133.290007,129.180033,133.269993,227196900,17.883556
2008-03-19,133.119976,134.29003,129.670031,129.670031,252634200,17.400475
2008-03-18,129.180033,133.0,128.670008,132.820036,301280000,17.823176
2008-03-17,122.549974,128.590006,122.549974,126.73003,268149700,17.005955
2008-03-14,129.880035,130.300032,124.200026,126.609974,289160200,16.989845
2008-03-13,124.099997,129.5,123.000011,127.939978,315525700,17.168319
2008-03-12,127.039984,128.680021,125.170008,126.030027,264907300,16.912022
2008-03-11,124.099997,127.480007,121.999989,127.350018,290985800,17.089152
2008-03-10,121.979975,123.459982,119.370022,119.689989,249897200,16.061249
2008-03-07,120.410006,122.979984,119.049974,122.250034,307615700,16.404783
2008-03-06,124.610008,127.500034,120.809988,120.929964,368424700,16.227642
2008-03-05,123.580025,125.13998,122.250034,124.490032,305459000,16.705369
2008-03-04,121.989975,124.880001,120.400005,124.620022,446345900,16.722812
2008-03-03,124.439978,125.979986,117.999977,121.729996,398260800,16.334999
2008-02-29,129.289995,130.210016,124.799986,125.020004,313870200,16.776486
2008-02-28,127.200014,132.199968,125.769981,129.909996,404563600,17.432676
2008-02-27,118.229996,123.049986,118.090006,122.95997,368784500,16.500049
2008-02-26,117.639969,121.089994,115.440012,119.150003,376222000,15.988788
2008-02-25,118.590004,120.169973,116.659973,119.739964,314193600,16.067955
2008-02-22,122.479986,122.510014,115.870022,119.45997,382469500,16.030383
2008-02-21,126.049974,126.469984,120.859976,121.540018,234528700,16.309505
2008-02-20,122.19998,124.599995,121.680021,123.81999,241859800,16.615456
2008-02-19,125.989986,126.749977,121.439989,122.180033,251261500,16.395389
2008-02-15,126.269993,127.080025,124.060022,124.630035,225325100,16.724156
2008-02-14,129.399971,130.799976,127.010036,127.459993,238524300,17.103909
2008-02-13,126.679976,129.780006,125.629978,129.399971,242133500,17.364236
2008-02-12,130.700014,131.000034,123.619999,124.859974,306495000,16.755012
2008-02-11,128.009979,129.979984,127.200014,129.450026,300358100,17.370953
2008-02-08,122.080004,125.69998,121.600006,125.479975,338993200,16.83821
2008-02-07,119.969995,124.779972,117.270014,121.239998,520832900,16.269246
2008-02-06,130.830004,131.919975,121.76997,121.999989,393318100,16.371229
2008-02-05,130.430021,134.000023,128.900026,129.359997,285260500,17.358872
2008-02-04,134.210014,135.900026,131.420031,131.649982,224808500,17.666166
2008-02-01,136.240021,136.590015,132.180021,133.749977,252686000,17.947965
2008-01-31,129.450026,136.650003,129.399971,135.359974,336418600,18.164011
2008-01-30,131.369976,135.450003,130.000011,132.180021,310762900,17.737292
2008-01-29,131.149971,132.789995,129.049976,131.540007,274995700,17.651408
2008-01-28,128.159996,133.199991,126.450024,130.010025,368711000,17.446099
2008-01-25,138.989964,139.090006,129.609976,130.010025,388684800,17.446099
2008-01-24,139.989986,140.700003,132.009991,135.600006,501466700,18.196221
2008-01-23,136.189966,140.0,126.140003,139.069979,843242400,18.661858
2008-01-22,148.060011,159.98003,145.999977,155.640024,608688500,20.885399
2008-01-18,161.710016,165.749989,159.610008,161.360008,431085900,21.652966
2008-01-17,161.510025,165.36002,158.420008,160.890024,439464900,21.589899
2008-01-16,165.23003,169.010036,156.699968,159.639969,553461300,21.422154
2008-01-15,177.719995,179.220016,164.660017,169.039984,585819500,22.683546
2008-01-14,177.520004,179.420008,175.170031,178.780006,275112600,23.990563
2008-01-11,176.000023,177.849985,169.999966,172.690001,308071400,23.173343
2008-01-10,177.579992,180.999977,175.409996,178.020016,370743800,23.88858
2008-01-09,171.300009,179.500023,168.30002,179.399994,453470500,24.07376
2008-01-08,180.140024,182.45997,170.799997,171.250034,380954000,22.980113
2008-01-07,181.250023,183.599997,170.229984,177.63998,518048300,23.837583
2008-01-04,191.450003,193.000011,178.889969,180.050009,363958000,24.160985
2008-01-03,195.409973,197.389992,192.689978,194.929976,210516600,26.157734
2008-01-02,199.269981,200.259991,192.549974,194.840027,269794700,26.145664
2007-12-31,199.50,200.500023,197.75,198.079981,134833300,26.580435
2007-12-28,200.589972,201.560034,196.879967,199.829981,174911800,26.815268
2007-12-27,198.950014,202.960026,197.799974,198.569979,198881900,26.646188
2007-12-26,199.010002,200.959993,196.819979,198.950014,175933100,26.697185
2007-12-24,195.030005,199.329969,194.789986,198.799997,120050700,26.677054
2007-12-21,190.119999,193.910006,189.88998,193.910006,248490200,26.020864
2007-12-20,185.429998,187.830027,183.330004,187.210026,193514300,25.121791
2007-12-19,182.979996,184.63998,180.900015,183.119999,206869600,24.572949
2007-12-18,186.51997,187.330015,178.600029,182.979996,305650800,24.554161
2007-12-17,190.719973,192.650003,182.979996,184.400015,256173400,24.744714
2007-12-14,190.369965,193.200003,189.539986,190.389992,168578200,25.548512
2007-12-13,190.190001,192.119965,187.820013,191.830025,216154400,25.741751
2007-12-12,193.440035,194.480019,185.759979,190.859976,306415200,25.611579
2007-12-11,194.750011,196.829992,187.390003,188.54003,277731300,25.300265
2007-12-10,193.589972,195.660006,192.689978,194.210026,180594400,26.061124
2007-12-07,190.539995,194.989964,188.040018,194.299974,266516600,26.073194
2007-12-06,186.189989,190.099985,186.119987,189.949968,224952700,25.489465
2007-12-05,182.88998,186.000011,182.409996,185.5,223100500,24.892322
2007-12-04,177.149982,180.900015,176.990032,179.809977,193449900,24.128775
2007-12-03,181.859997,184.139969,177.699968,178.860008,240367400,24.001299
2007-11-30,187.340015,187.700024,179.700014,182.220005,296950500,24.452178
2007-11-29,179.430021,185.170019,179.150015,184.289986,262731700,24.72995
2007-11-28,176.820002,180.599995,175.349995,180.219973,287728000,24.183793
2007-11-27,175.220005,175.790018,170.009979,174.810022,329257600,23.457829
2007-11-26,173.589994,177.270025,172.350006,172.539984,326438700,23.153212
2007-11-23,172.000011,172.049986,169.75,171.539974,116439400,23.01902
2007-11-21,165.840004,172.350006,164.670031,168.45997,304452400,22.605713
2007-11-20,165.669973,171.790007,163.530005,168.850006,385910700,22.658052
2007-11-19,166.099997,168.199991,162.099985,163.950014,288607200,22.00052
2007-11-16,165.300032,167.020004,159.330015,166.390003,345873500,22.327944
2007-11-15,166.390003,169.589983,160.299997,164.300009,371852600,22.047486
2007-11-14,177.159996,177.569979,163.740009,166.109997,362292000,22.290369
2007-11-13,160.849997,170.979975,153.759968,169.960005,434861700,22.807004
2007-11-12,165.280005,167.69998,150.62999,153.759968,442266300,20.633114
2007-11-09,171.150005,175.119976,165.210016,165.370033,381595200,22.191073
2007-11-08,186.669973,186.900005,167.769981,175.469984,472594500,23.54639
2007-11-07,190.609997,192.679964,186.130001,186.300032,248581900,24.999678
2007-11-06,187.050009,191.999989,185.269981,191.789984,238681800,25.736377
2007-11-05,185.289995,188.960026,184.239998,186.179976,201044200,24.983568
2007-11-02,189.210005,189.440023,183.490021,187.869987,250528600,25.210352
2007-11-01,188.600018,190.099985,180.000034,187.439978,201259100,25.152648
2007-10-31,187.630035,190.119999,184.950014,189.949968,208327700,25.489465
2007-10-30,186.179976,189.370022,184.729996,187.000034,234853500,25.093612
2007-10-29,185.450026,186.589972,184.699968,185.090004,135138500,24.837304
2007-10-26,185.289995,185.37001,182.879967,184.699968,176719200,24.784965
2007-10-25,184.869999,185.899982,181.660006,182.780005,243400500,24.527325
2007-10-24,185.810034,187.210026,179.239964,185.93001,322120400,24.950025
2007-10-23,188.559977,188.600018,182.759991,186.160028,448791000,24.980891
2007-10-22,170.349974,174.899971,169.960005,174.359985,412374900,23.397439
2007-10-19,174.240009,174.629978,169.999966,170.419975,322945000,22.868727
2007-10-18,171.50,174.190035,171.049976,173.499966,205919000,23.282032
2007-10-17,172.690001,173.039995,169.179987,172.749989,281903300,23.181393
2007-10-16,165.539984,170.18001,165.150015,169.579969,266957600,22.756006
2007-10-15,167.979986,169.570036,163.499977,166.98003,269482500,22.407119
2007-10-12,163.009979,167.279984,161.800032,167.250023,247044000,22.44335
2007-10-11,169.490021,171.880035,153.209982,162.229975,410998000,21.769708
2007-10-10,167.549976,167.880024,165.599985,166.789986,166897500,22.381617
2007-10-09,170.200024,171.110031,166.68001,167.859997,276071600,22.525203
2007-10-08,163.489964,167.909985,162.970005,167.909985,208982200,22.53191
2007-10-05,158.370033,161.580027,157.699991,161.450024,235867800,21.665046
2007-10-04,158.000011,158.080027,153.499989,156.239998,164239600,20.96591
2007-10-03,157.780006,159.179998,157.010002,157.919996,173129600,21.19135
2007-10-02,156.550032,158.589972,155.890003,158.449968,198017400,21.262467
2007-10-01,154.630001,157.409985,152.929976,156.340027,209267100,20.979333
2007-09-28,153.440001,154.599974,152.750011,153.470028,153775300,20.594207
2007-09-27,153.769981,154.520025,152.320002,154.500011,164549700,20.732421
2007-09-26,154.469984,155.000023,151.249977,152.770025,243817000,20.500273
2007-09-25,146.839983,153.219995,146.820036,153.180021,298137700,20.555291
2007-09-24,146.730007,149.849985,146.650005,148.280016,263040400,19.897757
2007-09-21,141.140026,144.650026,140.310034,144.150015,284720100,19.34355
2007-09-20,140.150003,141.789974,139.320024,140.310034,172960200,18.828262
2007-09-19,143.020016,143.160006,139.400026,140.770004,256720100,18.889985
2007-09-18,139.059965,142.849985,137.830004,140.920008,266022400,18.910114
2007-09-17,138.989964,140.590027,137.599985,138.410017,198342900,18.573298
2007-09-14,136.570002,138.98003,136.19998,138.809999,151830000,18.626971
2007-09-13,138.830027,138.999977,136.650003,137.200003,164040800,18.410925
2007-09-12,135.989975,139.400026,135.750023,136.849995,255692500,18.363958
2007-09-11,137.900005,138.299974,133.749977,135.489964,242971400,18.181454
2007-09-10,136.989998,138.039995,133.949968,136.710005,371959700,18.345172
2007-09-07,132.009991,132.299997,130.000011,131.770025,357644000,17.682274
2007-09-06,135.559965,137.570024,132.709993,135.009979,475315400,18.117045
2007-09-05,144.969994,145.840027,136.100018,136.759979,582055600,18.351878
2007-09-04,139.940012,145.729984,139.839983,144.160028,329210700,19.344894
2007-08-31,139.489975,139.650005,137.409994,138.480019,219221800,18.582691
2007-08-30,132.670019,138.25,132.299997,136.250034,358895600,18.283449
2007-08-29,129.880035,134.179987,129.539974,134.080025,291715200,17.992254
2007-08-28,130.990021,132.409973,126.630001,126.819979,294841400,17.018026
2007-08-27,133.389969,134.659985,132.100006,132.250023,176859900,17.746685
2007-08-24,130.529984,135.369987,129.810034,135.299986,227958500,18.155961
2007-08-23,133.090015,133.339994,129.759979,131.070036,216709500,17.588342
2007-08-22,131.219973,132.750034,130.329992,132.510002,265441400,17.781572
2007-08-21,122.209993,128.960014,120.999966,127.570036,325761800,17.118676
2007-08-20,123.959993,124.499966,120.500034,122.219994,200829300,16.400752
2007-08-17,122.010002,123.500023,119.819979,122.059977,298765600,16.379279
2007-08-16,117.009968,118.499989,111.619971,117.050009,466672500,15.706989
2007-08-15,122.740032,124.859974,119.650015,119.899994,248213000,16.08943
2007-08-14,128.289986,128.299986,123.710014,124.029995,184751700,16.643636
2007-08-13,128.320013,129.349997,126.500011,127.789974,188227900,17.14819
2007-08-10,123.119987,127.75,120.299976,124.999977,352687300,16.773799
2007-08-09,131.109997,133.0,125.090006,126.389969,281348900,16.960322
2007-08-08,136.759979,136.860008,131.999977,134.010036,202024200,17.982862
2007-08-07,134.939978,137.239964,132.629978,135.030006,237484100,18.119733
2007-08-06,132.899971,135.270025,128.299986,135.250011,231292600,18.149255
2007-08-03,135.260025,135.950014,131.499966,131.849974,169796900,17.693003
2007-08-02,136.650003,136.95997,134.150026,136.489986,213161200,18.315648
2007-08-01,133.640015,135.380001,127.770014,134.999966,437539200,18.115701
2007-07-31,142.970028,143.479986,131.519993,131.760025,440598200,17.680932
2007-07-30,144.329992,145.449991,139.56999,141.430033,276747100,18.978555
2007-07-27,146.190035,148.920031,143.780006,143.849995,290274600,19.30329
2007-07-26,145.910028,148.500034,136.95997,145.999977,546657300,19.591797
2007-07-25,137.350006,138.359976,134.999966,137.259991,374045700,18.418975
2007-07-24,138.880001,141.000023,134.150026,134.890003,448823200,18.100945
2007-07-23,143.310022,145.219973,140.930021,143.699991,259122500,19.283161
2007-07-20,141.649971,144.179976,140.0,143.749966,291943400,19.289867
2007-07-19,140.30002,140.809965,139.650005,140.0,183222900,18.786658
2007-07-18,138.190012,138.439978,136.04003,138.12001,189214200,18.534381
2007-07-17,138.299974,139.600018,137.500023,138.910028,177489900,18.640394
2007-07-16,138.390003,139.979986,137.500023,138.099997,234028200,18.531696
2007-07-13,135.030006,137.850018,134.519981,137.729975,226901500,18.482042
2007-07-12,133.850006,134.239975,132.390026,134.070024,176152200,17.990912
2007-07-11,132.069979,133.700003,131.309988,132.390026,205443000,17.765472
2007-07-10,128.880013,134.500034,128.810011,132.349985,313751900,17.760099
2007-07-09,132.380013,132.899971,129.180033,130.329992,248955000,17.489036
2007-07-06,133.12999,133.339994,130.399994,132.299997,218673700,17.753391
2007-07-05,128.799997,132.969973,128.690035,132.750034,363262900,17.813782
2007-07-03,121.999989,127.400005,121.499977,127.169973,290620400,17.064991
2007-07-02,121.05002,122.090004,119.30002,121.260025,248715600,16.271933
2007-06-29,121.970028,124.000034,121.089994,122.04003,284460400,16.376602
2007-06-28,122.359997,122.489986,120.000023,120.560022,209535900,16.177999
2007-06-27,120.609997,122.04003,119.259979,121.890026,243674200,16.356473
2007-06-26,123.980007,124.000034,118.719994,119.650015,336251300,16.055885
2007-06-25,124.190012,125.090006,121.060034,122.339983,241350900,16.416853
2007-06-22,123.850018,124.449991,122.380024,123.000011,157969000,16.505423
2007-06-21,121.699968,124.289974,120.719973,123.900005,216761300,16.626193
2007-06-20,123.869965,124.659996,121.499977,121.550032,224378000,16.310849
2007-06-19,124.690023,125.009991,122.909996,123.659973,235756500,16.593983
2007-06-18,123.280005,125.180021,122.539974,125.090006,227651200,16.78588
2007-06-15,120.62001,120.669985,119.86002,120.500034,202804700,16.16995
2007-06-14,117.200026,119.450024,116.420008,118.750034,243316500,15.935116
2007-06-13,121.149982,121.190023,115.399971,117.499966,430338300,15.767369
2007-06-12,119.349995,121.709982,118.310011,120.379978,356641600,16.153839
2007-06-11,126.00,126.150003,119.539986,120.190001,468564600,16.128346
2007-06-08,125.820036,125.829969,122.289995,124.490032,310420600,16.705369
2007-06-07,124.989964,127.609997,123.189989,124.070036,478769900,16.64901
2007-06-06,122.300009,124.050009,121.950014,123.640026,278060300,16.591306
2007-06-05,121.410028,122.689978,120.500034,122.670031,230196400,16.461142
2007-06-04,118.629978,121.729996,117.900015,121.330027,221668300,16.281327
2007-06-01,121.099995,121.190023,118.289984,118.400026,221315500,15.888149
2007-05-31,120.070024,122.170019,119.539986,121.190023,324266600,16.262539
2007-05-30,114.299986,118.880024,113.529995,118.769981,369611200,15.937793
2007-05-29,114.450003,114.859985,112.689989,114.349974,161423500,15.34467
2007-05-25,112.00,113.780027,111.499989,113.62001,158239900,15.246716
2007-05-24,112.809965,114.460016,110.369983,110.690017,221840500,14.853539
2007-05-23,114.019993,114.999989,112.590027,112.88998,227843700,15.148753
2007-05-22,112.489998,113.75,112.010014,113.539995,143102400,15.235979
2007-05-21,110.309988,112.450024,110.050009,111.97998,159973100,15.02664
2007-05-18,110.22998,110.639969,109.770009,110.019981,155336300,14.763627
2007-05-17,107.149982,109.869971,107.149982,109.440028,183822800,14.685803
2007-05-16,108.530027,108.829981,103.420031,107.340027,281691900,14.404003
2007-05-15,109.570018,110.200019,106.480007,107.519998,238628600,14.428153
2007-05-14,109.619999,110.000028,108.250028,109.36002,162986600,14.675066
2007-05-11,107.740009,109.130001,106.780027,108.740032,163424100,14.59187
2007-05-10,106.630017,108.839988,105.920008,107.340027,299314400,14.404003
2007-05-09,104.909978,106.959998,104.890031,106.87999,179439400,14.34227
2007-05-08,103.470012,105.15001,103.420031,105.059988,195999300,14.098043
2007-05-07,101.079997,104.349978,101.010002,103.919969,215389300,13.945064
2007-05-04,100.799997,101.600029,100.499977,100.810011,95496800,13.527737
2007-05-03,100.730002,101.450019,100.009979,100.400022,144019400,13.472721
2007-05-02,99.649971,100.540018,99.47,100.390008,126286300,13.471377
2007-05-01,99.589983,100.349967,98.549993,99.47,133130900,13.347921
2007-04-30,100.089988,100.999989,99.669991,99.799981,154127400,13.392201
2007-04-27,98.179971,99.949991,97.689973,99.920031,174850900,13.40831
2007-04-26,101.580009,102.500023,98.30002,98.839999,434444500,13.26338
2007-04-25,94.230007,95.399987,93.799997,95.350013,296786000,12.795058
2007-04-24,93.960021,96.390003,91.30002,93.239998,263813200,12.511914
2007-04-23,91.590027,93.799997,91.420003,93.509991,195072500,12.548144
2007-04-20,90.890031,91.179971,90.54997,90.969973,130694900,12.207298
2007-04-19,90.190028,91.249972,89.83002,90.26997,106478400,12.113365
2007-04-18,90.160001,90.84999,89.600001,90.400033,116011000,12.130818
2007-04-17,92.000023,92.29997,89.70003,90.349978,187980100,12.124101
2007-04-16,90.56999,91.500011,90.250023,91.43001,152258400,12.269031
2007-04-13,90.899971,91.399982,90.059972,90.240009,179985400,12.109344
2007-04-12,92.03999,92.309983,90.72,92.190001,164168900,12.371014
2007-04-11,93.900033,93.950007,92.329997,92.589983,137254600,12.424688
2007-04-10,93.670008,94.259968,93.410028,94.250028,88116700,12.64745
2007-04-09,95.21001,95.300032,93.040013,93.649987,103335400,12.566931
2007-04-05,94.119971,94.679971,93.519998,94.679971,88879000,12.705145
2007-04-04,94.940017,95.140008,94.129978,94.269981,119196000,12.650128
2007-04-03,94.139992,95.23003,93.76003,94.5,145983600,12.680994
2007-04-02,94.139992,94.250028,93.019993,93.649987,125498100,12.566931
2007-03-30,94.279988,94.679971,92.75,92.910017,150139500,12.467634
2007-03-29,94.189973,94.189973,92.229968,93.750023,181430900,12.580354
2007-03-28,94.880029,95.399987,93.149982,93.239998,235584300,12.511914
2007-03-27,95.710021,96.83002,95.000011,95.459982,233013200,12.809815
2007-03-26,93.989982,95.899999,93.299993,95.850018,216246800,12.862154
2007-03-23,93.349967,94.06999,93.299993,93.519998,112721000,12.549487
2007-03-22,93.730002,94.359997,92.999972,93.960021,140373100,12.608534
2007-03-21,91.990009,93.999989,91.650022,93.869999,171724000,12.596454
2007-03-20,91.350001,91.839999,91.059988,91.479991,122229100,12.275738
2007-03-19,90.240009,91.549993,89.589988,91.12999,178240300,12.228771
2007-03-16,89.540013,89.98997,89.320002,89.589988,142926000,12.022118
2007-03-15,89.96001,90.359992,89.309988,89.569967,139874700,12.019431
2007-03-14,88.599978,89.999977,87.920003,89.999977,199146500,12.077134
2007-03-13,89.410017,90.600018,88.399987,88.399987,216972700,11.862431
2007-03-12,88.070013,89.98997,87.989998,89.869987,182352100,12.059691
2007-03-09,88.79997,88.850018,87.399971,87.969977,112959000,11.804728
2007-03-08,88.589972,88.720028,87.460032,88.000011,127752800,11.808758
2007-03-07,88.049993,88.97,87.450019,87.720012,156571100,11.771185
2007-03-06,87.80002,88.309972,87.399971,88.189989,180796700,11.834251
2007-03-05,85.890003,88.650033,85.760007,86.320013,209724900,11.583318
2007-03-02,86.76997,87.539968,85.210021,85.410012,215000100,11.461205
2007-03-01,84.030027,88.309972,83.750028,87.059983,353882200,11.682615
2007-02-28,82.999977,85.59999,82.999977,84.609981,229868800,11.353848
2007-02-27,86.299993,87.079997,83.409973,83.929998,286453300,11.262601
2007-02-26,89.840027,89.999977,87.609969,88.51003,153962200,11.877198
2007-02-23,89.159978,90.339972,88.850018,89.070029,129473400,11.952344
2007-02-22,90.800009,90.810022,88.529977,89.509979,209556200,12.011381
2007-02-21,85.980019,89.490032,85.959998,89.200019,288828400,11.969788
2007-02-20,84.650022,86.159989,84.160017,85.90001,154425600,11.526958
2007-02-16,85.249989,85.410012,84.660028,84.829992,99967000,11.383372
2007-02-15,85.439973,85.62001,84.780011,85.210021,90915300,11.434368
2007-02-14,84.630001,85.640031,84.570013,85.29997,126995400,11.446438
2007-02-13,85.159973,85.29003,84.30002,84.700003,145246500,11.365928
2007-02-12,84.43001,85.179987,83.629978,84.879967,181017900,11.390078
2007-02-09,85.87999,86.20003,83.209982,83.26997,215135200,11.174032
2007-02-08,85.430033,86.509991,85.410012,86.18001,169757700,11.564531
2007-02-07,84.479991,86.380001,83.54997,86.149982,266706300,11.560502
2007-02-06,84.45003,84.469977,82.859981,84.15001,216098400,11.292125
2007-02-05,84.30002,85.229968,83.940012,83.940012,144713100,11.263945
2007-02-02,84.119983,85.249989,83.69998,84.749977,155382500,11.372635
2007-02-01,86.229991,86.270032,84.73997,84.73997,166085500,11.371292
2007-01-31,84.86002,85.999972,84.350001,85.72998,214017300,11.504141
2007-01-30,86.429982,86.48997,85.249989,85.550009,144492600,11.479991
2007-01-29,86.299993,86.649987,85.529988,85.939978,225416100,11.532321
2007-01-26,87.110031,87.37001,84.990009,85.379978,246718500,11.457175
2007-01-25,87.110031,88.500023,86.03,86.250011,226493400,11.573925
2007-01-24,86.680021,87.149999,86.079981,86.699968,231953400,11.634305
2007-01-23,85.72998,87.510007,85.509968,85.700019,301856100,11.500121
2007-01-22,89.140031,89.159978,85.649971,86.78999,363506500,11.646385
2007-01-19,88.630013,89.649982,88.119987,88.500023,341118400,11.875855
2007-01-18,92.099978,92.109992,89.050009,89.070029,591151400,11.952344
2007-01-17,97.559983,97.600018,94.819967,94.95003,411565000,12.741384
2007-01-16,95.679987,97.250023,95.449968,97.100013,311019100,13.029891
2007-01-12,94.590022,95.059999,93.229991,94.619983,328172600,12.697095
2007-01-11,95.939973,96.779972,95.099967,95.79997,360063200,12.855438
2007-01-10,94.749972,97.800009,93.450003,96.999977,738220000,13.016467
2007-01-09,86.450003,92.980019,85.150033,92.570029,837324600,12.422011
2007-01-08,85.959998,86.530011,85.280023,85.47,199276700,11.469255
2007-01-05,85.77002,86.20003,84.399982,85.049997,208685400,11.412894
2007-01-04,84.049981,85.949991,83.820029,85.659978,211815100,11.494748
2007-01-03,86.289979,86.579992,81.899999,83.800009,309579900,11.245158
2006-12-29,83.950019,85.399999,83.359992,84.839999,269107300,11.384715
2006-12-28,80.22,81.249977,79.649987,80.870022,279969200,10.851982
2006-12-27,78.150033,82.000028,76.769981,81.51997,483938700,10.939199
2006-12-26,82.149971,82.569967,80.889969,81.51003,122672200,10.937865
2006-12-22,83.460021,84.039968,81.599978,82.200019,153325900,11.030455
2006-12-21,84.700003,85.480007,82.200019,82.900022,225899800,11.124388
2006-12-20,86.470023,86.670008,84.73997,84.759991,141922900,11.373978
2006-12-19,84.73003,86.680021,83.619971,86.309999,227851400,11.581975
2006-12-18,87.62999,88.000011,84.590027,85.47,180394200,11.469255
2006-12-15,89.019981,89.219973,87.329969,87.720012,184984800,11.771185
2006-12-14,89.050009,89.999977,88.259991,88.549997,208082700,11.882561
2006-12-13,87.95003,89.070029,87.149999,89.050009,214263000,11.949658
2006-12-12,88.609992,88.840011,85.529988,86.139969,256655000,11.559158
2006-12-11,88.899999,89.299981,88.049993,88.749989,124945100,11.909398
2006-12-08,87.230007,89.390003,86.999989,88.259991,196069300,11.843645
2006-12-07,90.030011,90.499989,86.900033,87.04003,251206900,11.679938
2006-12-06,90.639992,91.389969,89.670003,89.83002,159546100,12.054328
2006-12-05,91.650022,92.329997,90.87001,91.269993,165709600,12.247558
2006-12-04,91.879967,92.049997,90.499989,91.119983,177384200,12.227428
2006-12-01,91.800032,92.329997,90.100013,91.319967,198769900,12.254264
2006-11-30,92.210021,92.679998,91.059988,91.660028,217621600,12.299897
